,AIA,AIB,AIY,AIZ,ALA,AS,AVA,AVB,AVE,AVF,AVH,AVL,AVM,Amphid socket,Anal muscle,Apoptotic germ cells,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,CAN,CEP_ADE_PDE,Cephalic sheath,Coelomocytes,DA_VA,DB_VB,DVB,Differentiated germ,Distal tip,Dorsal uterine cell,Excretory cells,Excretory duct,Excretory gland,GLR,Glia_1,Glia_2,Glia_3,Glia_4,Hypodermis head,Hypodermis tail,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,M2,Marginal cells,Meiotic germ cells,Mitotic germ cells,Oocytes,PDA,PLM_ALM,PLN,PVC,PVD_FLP,PVM,PVP,PVR,PVT,PVW,Phasmid socket,RIB,RID,RIH,RIM,RIV,RMD,RMD_LR,RME,RMG,Rectal gland,SAA,SAB,SDQ,SIA,SIB,SMB,SMD,Seam cells (grd+),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Syncitial pachytene spermatocytes,URX_AQR_PQR,Unassigned hypodermis/gonadal sheath,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,VC,VD_DD,Vulval cells,XXX,cat-4(+)ptps-1(+) intestine anterior,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),g1P (pharyngeal gland),hmc,hyp4_to_hyp6,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh1 (gonadal sheath distal),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle)
LFQ intensity D1_9,0.0,0.0021109692071956845,0.003147399941651586,0.010339543337444196,0.0,0.022770580329404284,0.0,0.003575460429308845,0.02873114325595449,0.030085386622125704,0.03096130081889341,0.0,0.0,0.0,0.006062215272352817,0.0,0.01524201901911286,0.02432308714882996,0.0032278387443449756,0.019058502027349353,0.0,0.0,0.0,0.0,0.013935300012605447,0.0,0.12700968695876777,0.006887556366943553,0.020378498467245296,0.0012051480785088382,0.020150854218167164,0.017756350119333145,0.004614673798405937,0.0016704547634122566,0.0,0.0,0.010334757474903948,0.013520225468344629,0.0,0.018287860944264572,0.0,0.0,0.0479051266150506,0.0,0.02674664162244218,0.045374822857758505,9.016618449575575e-05,0.0,0.0,0.0,0.0,0.022253597542356233,0.0,0.0,0.002611209821701324,0.0,0.021516722382505397,0.01700854938659766,0.0,0.019672337829711846,0.0,0.0,0.004333485629246268,0.0,0.03265171976163815,0.0,0.0,0.034984000208791444,0.010770163870770915,0.011769812091848587,0.0,0.0,0.0,0.0,0.0,0.00959332588904385,0.004450040267556073,0.0,0.0,0.005110314802124303,0.009095698752832268,0.010490280736819294,0.007493898019674499,0.0,0.0,0.0,0.0,0.004736417583505609,0.006164884039506833,0.004333175591423165,0.0,0.002906672289933031,0.0,0.0,0.0,0.010164476770246648,0.0,0.0,0.0,0.0,0.0,0.0069752961255952275,0.005765241731826703,0.0,0.046605868971083264,0.005056828974940137,0.05166629968716548,0.007787466926492093,0.0,0.02354295548329998,0.024985688727145867,0.0
LFQ intensity D10_1,0.0,0.0037366885502611584,0.0047869622640332055,0.010469094618064386,0.0,0.0,0.0,0.015437576436098308,0.009905371245213004,0.025979041513538068,0.02170720198088985,0.0,0.0,0.0,0.005678827500953736,0.0023134948490098964,0.02080517629619184,0.01298859481887708,0.03435510538914883,0.016580516297745828,0.0,0.0,0.009810026644824398,0.0,0.01465623819013641,0.0,0.08484943660248331,0.0,0.025519261815265114,0.01545530104406318,0.0014978030978466572,0.00038134851806536935,0.009194627405772716,0.011604749402502603,0.0,0.0,0.007239549093908699,0.04443371553660807,0.0,0.0,0.0,0.0005709849635291575,0.04466429370080167,0.0,0.024697071945152218,0.022531947800650154,0.000390797433786796,0.0,0.0,0.0,0.0,0.008397495588186242,0.0,0.0,0.02064906100474337,0.0,0.01371565607771663,0.010285555428097493,0.0,0.0,0.007341651009692743,0.0,0.022932733608377154,0.0,0.03698913236373898,0.02363892932002303,0.0,0.013095847196974165,0.01445672176253392,0.0,0.0,0.0,0.0002249112124850226,0.006911831938418508,0.0,0.0,0.0,0.0,0.029353219737212076,0.013826530411605923,0.0,0.006599602235803381,0.01489484682695227,0.0,0.0,0.0,0.034666584298074024,0.027477528826321946,0.0,0.0,0.016424621944995405,0.0,0.0,0.0,0.022535789647274273,0.012531746599317946,0.0,0.0,0.006026834692730438,0.0,0.00657583605556034,0.0,0.0,0.0,0.027316746962049724,0.007755459746757621,0.025626588950907362,0.013101861371198282,0.007354937510358701,0.010360149485293452,0.036690783231177845,0.0
LFQ intensity D10_10,0.0,0.005316698635830195,0.01011478468434988,0.0,0.0,0.0004739383775910513,0.0,0.013752008347779638,0.016814450295390138,0.03140589677796809,0.015250398262760442,0.0,0.0,0.0,0.006989668214528785,0.0059567285989116,0.02042513074513541,0.011688646263706685,0.02172417394738326,0.018938436172537303,0.0,0.0,0.007190135143021165,0.0037543241059878395,0.03245135829319221,0.0,0.09213366289105238,0.00012012901590411502,0.02576852387546392,0.011240675473986142,0.0,0.00396475715417698,0.013850778336486857,0.012259021479382624,0.0017808835522240734,0.0,0.010354473683845105,0.05786324906971303,0.0,0.0,0.002329574394583976,0.0,0.040700592987698576,0.0,0.032454624673173255,0.026291071096406916,0.0,0.0,0.0,0.0,0.0,0.006106233046052089,0.0,0.0,0.011455726101304057,0.0,0.021806360995793597,0.007842542594123933,0.0,0.0,0.0,0.0,0.010347946840141885,0.0,0.03747401286482474,0.0068230648725271775,0.0,0.012391368386734594,0.014186867225403837,0.007259637003208284,0.0,0.0014144386542701043,0.0,0.0,0.0,0.0,0.0,0.0,0.0257706374499831,0.013757166625619066,0.0,0.006584625207337819,0.011138950150883632,0.0,0.0,0.0,0.027714246805852043,0.024453883768147208,0.0,0.0,0.020573009809766615,0.004888749777015842,0.0,0.0,0.0,0.012879981359464518,0.0,0.0,0.0,0.0,0.005442207040971659,0.0,0.0,0.0,0.023804875487708654,0.016456755850521476,0.033359826529972374,0.013632608252010603,0.01382287026826134,0.012030627485779927,0.04322198499614823,0.0
LFQ intensity D10_2,0.0,0.007684982975364778,0.004708831577737814,0.004724964967918805,0.0,0.013937264256104958,0.0,0.010772622555631512,0.014031742945267099,0.03643699796207631,0.03105961857517405,0.0,0.0,0.0,0.002670223950890052,0.014229808154301846,0.020335453485034953,0.014987918914341106,0.028326453632677426,0.018864661798608684,0.0,0.0,0.0,0.0,0.0130582560931231,0.0,0.09265325702618323,0.0,0.01836512256046276,0.006005745468794493,0.010389314783988007,0.0008696394603265534,0.004923222572733147,0.0029920823641490257,0.0034234441010569956,0.0,0.0071185325633828555,0.004477306875926481,0.0,0.0,0.0,0.0,0.04755589282261578,0.0,0.021688711818326736,0.023443354720787193,0.011864611894078772,0.0,0.0,0.0,0.0,0.0176315054435197,0.0,0.0,0.028636050174110018,0.0,0.014459231792143746,0.012776941448880795,0.0,0.0,0.004790630426848786,0.0,0.009005622828188191,0.0,0.030041463484606703,0.004684613232766505,0.0,0.020296513960826643,0.013510719418174593,0.0,0.0,0.004794375310723329,0.002594156208407017,0.0,0.0,0.0,0.0,0.0,0.02536596359730094,0.016340258612128504,0.0,0.004017455208137562,0.026952876376865418,0.0,0.0,0.0,0.029012602197887795,0.018518540112969033,0.0,0.0,0.0190812178023764,0.010331794948076291,0.0,0.0,0.023650357787046793,0.013808217709880034,0.0,0.0,0.014063800439621042,0.0,0.005638062834773774,0.0,0.0,0.0005236906754251981,0.028319959046337273,0.0014146916393219518,0.027892161289218745,0.012690216003803031,0.011938020438035091,0.016307360722895684,0.03931088795163903,0.0
LFQ intensity D10_3,0.0,0.004554866262228117,0.0037278760846148405,0.01108172021096605,0.0,0.0,0.0,0.012948772178417299,0.004052234562406632,0.025488694310518884,0.018597146039360274,0.0,0.0,0.0,0.003949056853016695,0.006182324710892594,0.019247583163384766,0.006864476755670055,0.042234142858776656,0.01318404053477781,0.0,0.0,0.017862184126432982,0.0017208209523137032,0.022055513455875163,0.0,0.09299418730635718,0.0010312274246602594,0.02415392345588899,0.01032393735005918,0.0008361396884748109,0.0,0.00983390945196846,0.007067451035611817,0.000807470437968587,0.0,0.005824254537682286,0.0,0.0,0.0,0.0,0.0,0.04483776608214882,0.0,0.019747242008164072,0.03146424355861765,0.008633172175886729,0.0,0.0,0.0,0.0,0.008639260624706284,0.0,0.0,0.02200255912031413,0.0,0.01804299485380151,0.011162412340107475,0.0,0.0,0.006822044827818782,0.0,0.020869022462622403,0.0,0.03333999017448336,0.011927449376255278,0.0,0.01644273208255038,0.01118837334892563,0.00019174927988046552,0.0,0.0023413748740457757,0.0,0.008207649059279353,0.0,0.0,0.0,0.0,0.029523590450349066,0.01160598922122371,0.0,0.005225058352921647,0.031289593494212654,0.0,0.0,0.0,0.03482491738464422,0.035370844209135215,0.0,0.0011753233510360707,0.015117853025845344,0.0,0.0,0.0,0.0,0.018097742927620616,0.0,0.0,0.0031529320816480982,0.0,0.012391563808089683,0.0,0.0,0.0,0.03320164818754166,0.006912146369702928,0.032286638551672464,0.018751114954954788,0.016495525418180793,0.009743821922475962,0.04234970629081293,0.0
LFQ intensity D10_4,0.0,0.005487793611524956,0.00813295679089206,0.0014228442819087205,0.0,6.764120177054829e-05,0.0,0.010470581196790596,0.010965877924769102,0.03089672594824762,0.023565656520193913,0.002900456037509135,0.0,0.0,0.0070049966849424035,0.009666079428093702,0.013205958203049805,0.023828377394818898,0.02578324908406455,0.01662877001393593,0.0,0.0,0.0,0.0018032830206342158,0.027574798922714777,0.0,0.10386626210304885,0.0,0.02611021395886202,0.0034636911442600723,0.007075935110527754,0.004063956239738665,0.0,0.0012817547807036085,0.004864652873171771,0.0,0.007625942278787178,0.03174458225492869,0.0,0.0,0.0,0.0,0.03387491740070435,0.0,0.0326775710618867,0.030580600078292684,0.007019606906218515,0.0,0.0,0.0,0.0,0.0065362722830386065,0.0,0.0,0.020861908557452586,0.0026299122195057724,0.018608925962289264,0.009247371701724749,0.0,0.0,0.0,0.0,0.015924122834230055,0.0,0.03247836512733054,0.013849675411902254,0.0,0.023689062188335157,0.012470203142982993,0.00011139477667223493,0.0,0.0,0.000976439167110513,0.005634877564303904,0.0,0.0,0.0,0.0,0.024665801062184238,0.016663970385539763,0.0,0.005509064327869281,0.03419237198951539,0.0,0.0,0.0,0.028661657201791684,0.027656210116974153,0.0,0.0,0.01315313613761836,0.0,0.0,0.0,0.020567300526754487,0.011867836616727297,0.0,0.0,0.007738272540861896,0.0013684223715207582,0.0006506446274146094,0.0,0.0,0.0,0.025522789853116505,0.008402229494414468,0.030186804862203372,0.004733880091384572,0.004636976272310542,0.02302528137767651,0.03412308675025163,0.0
LFQ intensity D10_5,0.0,0.007770868589802906,0.0025478876161925206,0.00479621440940357,0.0,0.0,0.0,0.013642601798597652,0.006878865661751321,0.02405543934842283,0.01661953533936188,0.0031422068183784824,0.0,0.0,0.00451496131529997,0.0092742611144207,0.01869760472143134,0.009662527333382007,0.03789014258088561,0.014070309262356903,0.0,0.0,0.013882406816790377,0.0,0.026515188185984657,0.0,0.09510290843915996,0.0,0.024779885008813486,0.003426099809671195,0.002804965965735106,0.0,0.01180216364494636,0.01707949912241273,0.001170119867858672,0.0,0.011725310562437773,0.03092157411696275,0.0,0.0,0.0,0.0,0.047722345851591526,0.0,0.027977233563240677,0.03466301235877508,0.004925361746503273,0.0,0.0,0.0,0.0,0.011106138626113303,0.0,0.0,0.015431806173383678,0.0,0.017754321490692723,0.009044800272677634,0.0,0.0,0.005358574769286192,0.0,0.014373063328672574,0.0,0.036703013502089085,0.01692083389467342,0.0,0.013068856758436317,0.014205561596580468,0.0031938647858147182,0.0,0.002061779615827105,0.0011768254386847429,0.005794136020111772,0.0,0.0,0.0,0.0,0.02617642514674815,0.011159897718984945,0.0,0.004863044656229507,0.020469892300038376,0.0,0.0,0.0,0.027837758250192107,0.03215911214074722,0.0,0.0,0.013000725917411695,0.0,0.0,0.0,0.0,0.011859626865003314,0.0,0.0,0.00921100937573312,0.0,0.010056432863360611,0.0,0.0,0.0,0.02302687234441036,0.009573301257755396,0.03423446338250368,0.010564197253953512,0.012665158116892497,0.011530135975814319,0.03735686919060622,0.0
LFQ intensity D10_6,0.0,0.0,0.015082264657345402,0.008133017968511713,0.0,0.0006357151584709961,0.0,0.012639498016184188,0.010828572336408462,0.027250273484834022,0.023559105429120687,0.00026570169755830633,0.0,0.0,0.005151330960472435,0.014442359385803493,0.014158042973566914,0.022591907415395577,0.022699236650508575,0.015681918656545755,0.0,0.0,0.0,0.0015254277353282818,0.028072052152465023,0.0,0.09499958409813697,0.0,0.026603868120571167,0.0011337722861943646,0.01524514882285267,0.003079090022799879,0.0,0.006222536911117989,0.0021470519871089914,0.0,0.010797876959212093,0.022759182761195103,0.0,0.0,0.0,0.005180968742070755,0.04476024334501926,0.0,0.031775004214785615,0.026008061328907147,0.00674309453394475,0.0,0.0,0.0,0.0,0.00932408913916279,0.0,0.0,0.027739824563299157,0.0,0.0186483925246709,0.015975365119800286,0.0,0.0,0.0,0.0,0.019964990450840152,0.0,0.036552279810381165,0.01121454927977318,0.0,0.01980701921415998,0.013908625249371531,0.0011075058667358452,0.0,0.0,0.0015168957545859901,0.005436576988778819,0.0,0.0,0.0,0.0,0.02384666617909277,0.016936810035850437,0.0,0.009534224104695612,0.014868136558703296,0.0,0.0,0.0,0.019084954446790113,0.021927205626425625,0.0,0.0,0.013547469301768818,0.0016593146563196382,0.0,0.0,0.020874256800764362,0.0033313674470773504,0.0,0.0,0.012594447437617041,0.0,0.005117687450852409,0.0,0.001294331346422032,0.0,0.027205647654144866,0.01359837032463258,0.02253351516183735,0.01439330572848597,0.0036093292493716805,0.02439569314784587,0.028279244567305798,0.0
LFQ intensity D10_7,0.0,0.005610943136599935,0.003896378516542093,0.00676944474792805,0.0,0.0,0.0,0.015490968463403866,0.00803238730205042,0.027375447963570693,0.021178398444930375,0.0,0.0,0.0,0.00807403299034431,0.012799279542880274,0.021406665900782915,0.00924270563540617,0.049511430640542385,0.01568864848709602,0.0,0.0,0.014224766929138747,0.00758231891178101,0.015579390334667407,0.0,0.08634166382162456,0.0,0.022050540063221165,0.0021573887088676214,0.03415474279906029,0.0,0.007672702545006616,0.014008887128731494,0.0022084754642676175,0.0,0.005946526182394845,0.0293080712546659,0.0,0.0,0.0,0.002252775115062107,0.02812775188836682,0.0,0.01991678057461447,0.02396927658618317,0.0034958605710941003,0.0,0.0,0.0,0.0,0.007153980140417751,0.0,0.0,0.019882911958433336,0.0,0.013886671562924781,0.016174666519174465,0.0,0.0,0.005072481586959706,0.0,0.019565109913751884,0.0,0.03469383228809164,0.012775873486828142,0.0,0.017647968151882326,0.007565286142682135,0.0,0.0,0.004145290225521458,0.00023438408557464183,0.009979174920867731,0.0,0.0,0.0,0.0,0.03108535426257552,0.01390151262869331,0.0,0.0036492032089405573,0.011329919580998932,0.0,0.0,0.0,0.030510486783939517,0.0317551965756814,0.0,0.002698679568560041,0.012547409037373058,0.0,0.0,0.0,0.015770175706626633,0.007393442761635123,0.0,0.0,0.00831369976857482,0.0,0.006415767805831582,0.0,0.0,0.0,0.03000733101664236,0.009918894051961039,0.019819767890372833,0.01015674440041045,0.011491251909169494,0.0107512205365075,0.03963166087157045,0.0
LFQ intensity D10_8,0.0,0.0,0.0053640005377174945,0.003848229884222401,0.0,0.008644138965469506,0.0,0.0020243851324911227,0.007033754373475795,0.02505343426701708,0.016234214505553304,0.0,0.0,0.0,0.0018871790947796027,0.01606089111042971,0.01928079213719531,0.009971041394081144,0.04188359132608946,0.013248470970010886,0.0,0.0,0.019195704358763756,0.0,0.0,0.0,0.08455996304405183,0.0,0.017331599968990096,0.005371453878148305,0.0,0.0,0.012128821541406211,0.00249930501761983,0.0,0.0,0.0044840102183700895,0.03681692942399997,0.0,0.0,0.0,0.012086992364483424,0.045021161997703875,0.0,0.021435993738909448,0.029235306017382685,0.0058966118383154435,0.0,0.0,0.0,0.0,0.030457961163190623,0.0,0.0,0.0,0.008647713039060905,0.0,0.012220840577781883,0.0,0.012394146302127648,0.0,0.00125441385478587,0.0,0.0,0.04706833037511552,0.025302422595466754,0.0,0.02412878124067979,0.008143975132678163,0.0021247148242422667,0.0,0.005954969065908497,0.0031888688501319935,0.01201440171572102,0.0,0.0,0.0,0.0,0.0286040515006155,0.012287411121834315,0.0,0.005613685069232127,0.02514877532726067,0.0,0.0,0.0,0.018408122888401525,0.026576408253273544,0.0,0.0,0.015651080824963245,0.0,0.0,0.0,0.02354899602411671,0.017568743232335753,0.0,0.0,0.005643090035744647,0.00036370929579389034,0.009999588590290662,0.0,0.0,0.0,0.026751247807689598,0.006875365579501328,0.02544135920242412,0.013429036969621156,0.02254887276499473,0.012658430867629487,0.043382508800708215,0.0
LFQ intensity D10_9,0.0,0.0,0.006492701489854343,0.005428446297853976,0.001413786277742645,0.004545019669484658,0.0,0.005871407544021412,0.01522624014417172,0.018124390149607185,0.02577022415210814,0.0,0.0,0.0,0.00774849073258484,0.007430378238506083,0.019497959498331913,0.010448028400747326,0.0391604989288229,0.026554333637410953,0.0,0.0,0.015222740956903331,0.0,0.0,0.0,0.089635366512523,0.0,0.026258645904694147,0.0,0.0,0.0,0.011946850128959928,0.01289839599489014,0.004294525541976551,0.0,0.008919586862650594,0.0359664805555517,0.0,0.0,0.0,0.0008934944327179365,0.04393697844180448,0.0,0.023431826827966403,0.02648991382496233,0.0005874720478994097,0.0,0.0,0.0,0.0,0.015602160923549345,0.0,0.0,0.0,0.0,0.013967525743900666,0.0177385892090732,0.0,0.0,0.0,0.0,0.033099569006371565,0.0,0.041683929596959976,0.024103304189336934,0.0,0.013654961490031153,0.013320431354403375,0.004256346693625848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027908535306216745,0.016563356744530012,0.0,0.00924444405339499,0.02820835586755701,0.0,0.0,0.0,0.029945106950338883,0.023735102374960654,0.0,0.0,0.017192809893835245,0.0,0.0,0.0,0.0,0.015535574612177146,0.0,0.0,0.015902378674137883,0.0,0.009556418300942523,0.0,0.0,8.996204441655644e-05,0.023838721559182912,0.006928314036977236,0.02964511168839732,0.011659049646861722,0.01268685955634608,0.010491051938264145,0.03924784534946301,0.0
LFQ intensity D2_1,0.0,0.006330455727762183,0.0,0.0019565403720061647,0.0,0.018571947850214005,0.0,0.010909233543149294,0.026085932342054745,0.04262752261389836,0.03597143324748724,0.0021429379030534893,0.0,0.0,0.004513104213245971,0.013978317264264621,0.01871073305046985,0.019290518406988137,0.017870661030997135,0.015431345301030193,0.0,0.0,0.0,0.0,0.01098836655964817,0.0,0.09849389545054295,0.0002791022787543645,0.011041299647314434,0.0,0.0001985823070382262,0.01845752486735249,0.0035835688213286597,0.00046571857161521903,0.0,0.0,0.014395470645350213,0.022971193555071916,0.0,0.006226759195414097,0.0,0.001535455184023968,0.06452567840969303,0.0,0.018583808574302235,0.03019048318067633,0.0,0.0031860913014063992,0.0,0.0,0.0,0.023180920623409346,0.0,0.0,0.006986793118301567,0.0,0.01863547774026263,0.013071974281756767,0.0,0.014812914044006689,0.0,0.0,0.010888111542165686,0.0,0.028901496124988473,0.006118438129697851,0.0,0.0266508432911699,0.01391349250496986,0.009192006437269013,0.0,0.000985170209318111,0.0,0.0,0.0,0.01610438446871012,0.017379679489535414,0.0,0.014965347860977493,0.013718516803775092,0.0,0.0016324416915742205,0.0,0.0,0.0,0.0,0.0,0.012993864805067763,0.0,0.0,0.009948574160885458,0.004812796166271898,0.0,0.0,0.010122170934945633,0.015020744861140902,0.0,0.0,0.0,0.0,0.0032235999259792266,0.0059997331347226065,0.0,0.0,0.046976739062258695,0.0037117129347671437,0.03948670001544423,0.013656623810202528,0.01278334289217057,0.018399857993359914,0.026211849524741027,0.0
LFQ intensity D2_2,0.0,0.0012752920675481178,0.016904155671493913,0.0035135786873740065,0.0,0.021636338448521163,0.0,0.005543676574514497,0.025040537852409478,0.01718266578125817,0.03615112081232984,0.0,0.0,0.0,0.008956833532666148,0.009329811067078645,0.01688275108583091,0.01742989465683906,0.012988974016443,0.02127657142425724,0.0,0.0,0.0,0.0,0.004405291562242776,0.0,0.10909372587149521,0.0013413412798231807,0.012815655685061147,0.0,0.003217739854190273,0.0011354027699941214,0.005376964162019247,0.0,0.0,0.0,0.014038784997250212,0.022719723441706578,0.0,0.006693067415629587,0.0,0.01467001723459145,0.052475292463093196,0.0,0.028984593935264993,0.030633566391608733,0.002895667144068337,0.0,0.0,0.0,0.0,0.03308244313491621,0.0,0.0,0.0,0.0,0.019065453735993394,0.01326128959598287,0.0,0.006526476376331501,0.0,0.0,0.006420461318407185,0.0,0.03638398534558985,0.008120695693658635,0.0,0.0243994037875828,0.017750661520444785,0.0036227118941141606,0.0,0.005644840203983696,0.0,0.0,0.0,0.00907413212631592,0.010808638620714149,0.0,0.013183401157009068,0.011989297157498273,0.0,0.000992761662805287,0.0042211368438939325,0.0,0.0,0.0,0.0,0.015178566948922072,0.0,0.0,0.00595481256840725,0.005397102240365299,0.0,0.0,0.017191382548643795,0.0219344399211321,0.0,0.0,0.0,0.0,0.004040919061279347,0.010158588342915558,0.0,0.0,0.04572127974546813,0.0025055702058194938,0.04620752385818895,0.012104615189056143,0.018370685560199478,0.017356733459750178,0.02872095428800731,0.0
LFQ intensity D2_3,0.0,0.0007641638707752516,0.019666497887994867,0.008212663373445651,0.0,0.026328860729292154,0.0,0.0,0.023974945914004033,0.01892925014290391,0.03727733678630525,0.005253257326387539,0.0,0.0,0.008912152498844046,0.0037207481968490807,0.01239012401227948,0.020499088448211404,0.003537386825139823,0.021242457112257356,0.0,0.0,0.0,0.0,0.013718182916563149,0.0,0.10305293886732554,0.006787085862224935,0.015420591877489306,0.007193879497100693,0.005289055818510037,0.019791584292221262,0.005033543018329559,0.0,0.0,0.0,0.015058595529808599,0.02057004629656431,0.0,0.004172326327965366,0.0,0.0,0.05836250364616433,0.0,0.026135605088471684,0.03848833944862218,0.0,0.0,0.0,0.0,0.0,0.025888254440538508,0.0,0.0,0.0,0.0,0.023787166902170143,0.015414560866417302,0.0,0.013346856383131607,0.0,0.0,0.0024690212365211088,0.0,0.03181811079683091,0.008514204165395004,0.0,0.02534878034036288,0.017154985438359832,0.009354319971610034,0.0,0.0066639524836120635,0.0,0.0,0.0,0.0,0.01209021659383695,0.0,0.019416787151832652,0.009701099513291452,0.0,0.0017058782038348616,0.010887205321260248,0.0,0.0,0.0,0.0003845561737649776,0.013077406168197005,0.0,0.0,0.003643550506585155,0.006521835010345777,0.0,0.0,0.0021337918413113664,0.00975819769439554,0.0,0.0,0.0,0.0,0.008346277670269128,0.009655700957937925,0.0010320737785528991,0.0,0.046515270599093564,0.000839128984850572,0.04030079380810937,0.020697294624392192,0.00474942290976695,0.019639451158874763,0.029360636692496445,0.0
LFQ intensity D2_4,0.0,0.0032607738980551734,0.012720724380972976,0.0038560064725713657,0.0,0.01953318330874382,0.0,0.0006924452928355097,0.026810860356100266,0.014113799039358024,0.03142976631488986,0.0,0.0,0.0,0.009965315433384537,0.00622915766612342,0.015589904003056994,0.020893122999704847,0.009116461041398329,0.018483715678659866,0.0,0.0,0.0,0.0,0.0072150603784204076,0.0,0.1068316634181726,0.00525043660511929,0.017233596217084212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013565828810974987,0.032902433600555676,0.0,0.0010002214419904405,0.003251449757021728,0.017670821775153833,0.05937589930612083,0.0,0.0218286759602881,0.03405154069545751,0.00021518285740772383,0.0,0.0,0.0,0.0,0.033825314932506026,0.0,0.0,0.0,0.0,0.018943745301198564,0.01597062670828763,0.0,0.015372232557603388,0.0,0.0007536349745686756,0.006899552533292492,0.0,0.029970752350533775,0.01408959111550213,0.0,0.028850328318027335,0.016062496796408393,0.0067506904985947915,0.0,0.008824961849310673,0.0,0.0,0.0,0.010079114354108775,0.006419020794785864,0.0,0.016151457665426087,0.019439822678789503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022987782253316165,0.0,0.0,0.0032820248422131917,0.004634603893587981,0.0,0.0,0.008463048220884522,0.011998358060290553,0.0,0.0,0.0,0.0,0.004425470078486758,0.015784213581924233,0.0041867878366614805,0.0,0.0477564294181668,0.001887514860265498,0.038605308874115875,0.009389309498896662,0.012155505300152825,0.01937833812580851,0.033573915016662244,0.0
LFQ intensity D2_5,0.0,0.0,0.007999394371502416,0.007608242003275936,0.0,0.017932667599450006,0.0,0.005435475412064647,0.03374279672281613,0.004879347142980941,0.03492839170421203,0.00033113322327952497,0.0,0.0,0.0030539054749993745,0.0025538193092664507,0.016448294068672206,0.02366592665920552,0.026437139280930718,0.019668472992978275,0.0,0.0,0.0,0.0,0.01204829337971961,0.0,0.09752014944155267,0.0,0.018823638338446375,0.0,0.0002641117757339714,0.017411318492151048,0.0,0.00124718431566335,0.0,0.0,0.014991756516411586,0.02892903078455848,0.0,0.0036440266731694064,0.0,0.008205886469040967,0.05449023558215612,0.0,0.020104934572524377,0.03779819447930702,0.005517657116511606,0.0,0.0,0.0,0.0,0.018403994086921484,0.0,0.0,0.001495419390626787,0.0,0.021164068114188445,0.0226314292422996,0.0,0.010563942883437405,0.0,0.0,0.014092127591985781,0.0,0.03569078107659744,0.0061906448070553136,0.0,0.028303418182737985,0.005909638593529488,0.007949344814605637,0.0,0.0016783222267792131,0.0,0.0,0.0,0.012740013141392436,0.00700759508130502,0.0,0.017806069656002087,0.01163839995121561,0.0,0.005238320910028621,0.0021700760166939283,0.0,0.0,0.0,0.0,0.01337550703043113,0.0,0.0,0.011625690583941733,0.012473558000451251,0.0,0.0,0.015693447610548528,0.013024598119052636,0.0,0.0,0.0,0.0,0.0,0.0052178436860412505,0.0,0.0,0.05421006970472623,0.006255087021764837,0.04054615019797261,0.016449946703815357,0.005815458733962958,0.022360821129522545,0.026596791807785798,0.0
LFQ intensity D2_6,0.0,0.0012621175163962002,0.01610137304884715,0.006764176922388093,0.0,0.027520431068829197,0.0,0.0036538952671425376,0.026005766137036836,0.01973043209418937,0.03541391299325469,0.0,0.0,0.0,0.011879746569523971,0.007242361120366571,0.013576648336845128,0.01847074489777092,0.014911920835176645,0.02168231813090215,0.0,0.0,0.0,0.0,0.010186974918380548,0.0,0.10210777448430254,0.0,0.02352526943821341,0.002826308954113586,0.011570115188291149,0.020284294975646655,0.0009610626805449025,0.0010398868920061348,0.0,0.0,0.01239505674971806,0.02356683093344085,0.0,0.01036860874063262,0.0,0.0,0.0525731776838238,0.0,0.026929029391518693,0.03070819499884463,0.0,0.0,0.0,0.0,0.0,0.026533625544548144,0.0,0.0,0.0,0.0,0.020978492956078388,0.014356830302450536,0.0,0.011900443101571073,0.0,0.0,0.010581081312570184,0.0,0.03822123139123877,0.00012769110826824103,0.0,0.0282554022650527,0.015867695136701197,0.00979566247802751,0.0,0.007861680176471299,0.0,0.0,0.0,0.001575095834971048,0.015286561561141752,0.0,0.010214907997342357,0.007890233735840012,0.0007994833448226429,0.007963126220500012,0.0022913807920639656,0.0,0.0,0.0,0.0010257156317449116,0.01203569576771894,0.0,0.0,0.0065200694246962,0.011201444445621817,0.0,0.0,0.008928680457663464,0.010869628345903508,0.0,0.0,0.0,0.0,0.0018941060807749692,0.0023312665452637858,0.0,0.0,0.046218884924099556,0.00550866516135662,0.03843823972173996,0.020987983179324547,0.0,0.018433823383290884,0.031846740702993946,0.0
